sentence,x,y,w,l,area_percent,date,receipt_no,total,title,address,brand_name
"Nước ngọt 3. 1B;000) 45,000),",0.0,0.5036880927291886,1.2083333333333333,0.03477344573234984,0.04201791359325606,0,0,0,0,0,0
"Nước suối 6 40,000 (60,000)",0.0,0.5468914646996839,1.2083333333333333,0.03161222339304531,0.038198103266596416,0,0,0,0,0,0
"¡rong nho. 2_ 180,000 300,000",0.0,0.5774499473129611,1.2083333333333333,0.030558482613277125,0.03692483315770987,0,0,0,0,0,0
"ThỊfräm mặn 6 120/000 720,00:",0.0,0.6153846153846154,1.25,0.032665964172813484,0.04083245521601686,0,0,0,0,0,0
"Tiger. Cc 8 16,000 428;000",0.0,0.6628029504741834,1.25,0.028451001053740783,0.035563751317175984,0,0,0,0,0,0
"Trúng chiến 6 60,000 300/000",0.0,0.7060063224446786,1.25,0.03161222339304531,0.039515279241306635,0,0,0,0,0,0
"Tổng công: 6,103,000",0.4166666666666667,0.7618545837723921,0.8333333333333334,0.03371970495258166,0.028099754127151388,0,0,0,0,0,0
"Thanh toán); 6,103:008",0.375,0.8292939936775553,0.875,0.032665964172813484,0.028582718651211807,0,0,0,0,0,0
Thu naan: Thử Ngẩn:,0.0,0.8724973656480506,0.6666666666666666,0.030558482613277125,0.02037232174218476,0,0,0,0,0,0
May: MAY:,0.0,0.9146469968387776,0.375,0.030558482613277125,0.011459430979978926,0,0,0,0,0,0
(Giá trên:chừa:Baø:gỏmi 9%ÌH18)),0.08333333333333333,0.952581664910432,1.0416666666666667,0.029504741833508964,0.030734106076571836,0,0,0,0,0,0
\iGAamoniauvikhaca,0.2916666666666667,0.9841938883034772,0.625,0.023182297154899896,0.014488935721812434,0,0,0,0,0,0
"iim 00197.G319N)) - CAIEE, CAFE KHOA",0.0,0.013612565445026176,0.90625,0.03036649214659685,0.027519633507853403,0,0,0,0,0,0
D15 40918 45fO SC CÀ TL” ˆ ích Sài - Tây Hồ - Hà Nội,0.0,0.04712041884816754,1.0,0.025130890052356025,0.025130890052356025,0,0,0,0,0,0
ĐẠT HÀnG TỶ...,0.0,0.0712041884816754,0.96875,0.05654450261780105,0.054777486910994766,0,0,0,0,0,0
0168.966.6486,0.625,0.0712041884816754,0.28125,0.02198952879581152,0.006184554973821989,0,0,0,0,0,0
0994 0s7 2m +,0.03125,0.11727748691099475,0.65625,0.034554973821989535,0.022676701570680628,0,0,0,0,0,0
SÂM — Giờ: ee,0.40625,0.15287958115183245,0.6875,0.06910994764397907,0.047513089005235605,0,0,0,0,0,0
TÊNHÀNG  SL ĐGIÁ TTIỀN -,0.4375,0.2282722513089005,0.625,0.025130890052356025,0.015706806282722512,0,0,0,0,0,0
"Thăng long. 1 25000 25,000",0.40625,0.25654450261780104,0.6875,0.023036649214659685,0.015837696335078533,0,0,0,0,0,0
B55,0.40625,0.2848167539267016,0.09375,0.016753926701570682,0.0015706806282722516,0,0,0,0,0,0
OUUUU TULA,0.78125,0.2952879581151833,0.3125,0.014659685863874347,0.004581151832460733,0,0,0,0,0,0
"Đĩahoaquàtt 4 420,000 120,000",0.40625,0.3130890052356021,0.6875,0.025130890052356025,0.017277486910994764,0,0,0,0,0,0
"Nước dứa ép 2 45/000 80,000",0.40625,0.3403141361256545,0.65625,0.02408376963350785,0.015804973821989532,0,0,0,0,0,0
"$inh tố chanh tuyết 2 45.000 90,000",0.375,0.3675392670157068,0.6875,0.027225130890052355,0.018717277486911,0,0,0,0,0,0
"Hàn 20 25000 500,000",0.375,0.3968586387434555,0.6875,0.025130890052356025,0.017277486910994764,0,0,0,0,0,0
"Magarla  - 1 80,000 40,000",0.375,0.4251308900523561,0.6875,0.023036649214659685,0.015837696335078533,0,0,0,0,0,0
"Longleiani + 60,000 80,000",0.375,0.4544502617801047,0.6875,0.02408376963350785,0.01655759162303665,0,0,0,0,0,0
"Frequilasunce 1 80,000 60,000",0.375,0.4816753926701571,0.6875,0.025130890052356025,0.017277486910994764,0,0,0,0,0,0
"Bóng nướchẻtly 1 45000 45,000",0.375,0.5099476439790576,0.6875,0.026178010471204192,0.01799738219895288,0,0,0,0,0,0
"KýứcNgolngỏa 1 45000 48,000",0.375,0.5382198952879581,0.6875,0.02408376963350785,0.01655759162303665,0,0,0,0,0,0
"Nâng bạchtuyếtvà 1 45,000 45,000",0.375,0.5633507853403141,0.6875,0.027225130890052355,0.018717277486911,0,0,0,0,0,0
bảy chú lùn,0.375,0.5832460732984294,0.1875,0.01884816753926701,0.0035340314136125656,0,0,0,0,0,0
"Nlễmhyvọngxanh +1 45,000 45,000",0.375,0.6104712041884817,0.6875,0.02198952879581152,0.015117801047120419,0,0,0,0,0,0
"Glắ€moơhòng + 46/000 45,000",0.375,0.6356020942408377,0.6875,0.028272251308900525,0.01943717277486911,0,0,0,0,0,0
"Tiàhươngv 1 30/000 30,000.",0.375,0.6659685863874345,0.6875,0.025130890052356025,0.017277486910994764,0,0,0,0,0,0
"Trà hương vị sữa. 1 35,000 35,000",0.375,0.6973821989528796,0.6875,0.023036649214659685,0.015837696335078533,0,0,0,0,0,0
"GIAM% MON 5% -1,750.",0.375,0.7193717277486911,0.6875,0.02408376963350785,0.01655759162303665,0,0,0,0,0,0
"T,GỌNG: 38 1,398,000",0.375,0.7476439790575916,0.6875,0.027225130890052355,0.018717277486911,0,0,0,0,0,0
"GIAM MON. -1,750.",0.375,0.774869109947644,0.6875,0.025130890052356025,0.017277486910994764,0,0,0,0,0,0
"© SIM 3 HĐ(-10%) 139,925",0.34375,0.8,0.71875,0.025130890052356025,0.01806282722513089,0,0,0,0,0,0
"| GIAMITIEN HB) -10,000.",0.34375,0.8251308900523561,0.71875,0.025130890052356025,0.01806282722513089,0,0,0,0,0,0
"ý Tiên mặt. ~ 1,243,925",0.34375,0.8534031413612565,0.71875,0.032460732984293195,0.02333115183246073,0,0,0,0,0,0
"ðHrhách đứa. - ‹ 1,500,000",0.34375,0.9099476439790576,0.71875,0.02408376963350785,0.017310209424083768,0,0,0,0,0,0
"(WIralalj 6... 289,075",0.34375,0.9361256544502616,0.71875,0.031413612565445025,0.02257853403141361,0,0,0,0,0,0
,0.46875,0.9853403141361256,0.4375,0.028272251308900525,0.01236910994764398,0,0,0,0,0,0
THE OPERA,0.25,0.032627865961199286,1.0,0.042328042328042326,0.042328042328042326,0,0,0,0,0,0
Sá 1 Trưng Yên 3 - Ngõ 67 Nguyễm,0.16666666666666666,0.08818342151675485,1.125,0.026455026455026454,0.029761904761904764,0,0,0,0,0,0
Khang - Cều Giây - HN,0.375,0.11375661375661375,0.7916666666666666,0.0255731922398589,0.020245443856554968,0,0,0,0,0,0
D9R2 434 830,0.4583333333333333,0.14109347442680775,0.5833333333333334,0.02469135802469136,0.01440329218106996,0,0,0,0,0,0
HÓA ĐƠN THANH TOAN,0.16666666666666666,0.18077601410934746,1.125,0.031746031746031744,0.03571428571428571,0,0,0,0,0,0
SóHĐ 0002,0.125,0.2239858906525573,0.5833333333333334,0.0255731922398589,0.014917695473251029,0,0,0,0,0,0
Ngày: 3005/2017 Giờ 102613,0.125,0.2522045855379189,1.2083333333333333,0.031746031746031744,0.03835978835978837,0,0,0,0,0,0
TakeAway,0.4166666666666667,0.2857142857142857,0.5416666666666666,0.036155202821869487,0.019584068195179303,0,0,0,0,0,0
Thu ngân: Người quản tị,0.125,0.3271604938271605,1.0416666666666667,0.02998236331569665,0.03123162845385068,0,0,0,0,0,0
Khách hàng:,0.125,0.3562610229276896,0.5,0.031746031746031744,0.015873015873015872,0,0,0,0,0,0
TÊNHÀNG SL ĐÐĐG T.TIÊN,0.125,0.4091710758377425,1.125,0.02292768959435626,0.025793650793650792,0,0,0,0,0,0
THỨC UỎNG,0.125,0.455026455026455,0.5,0.02469135802469136,0.012345679012345678,0,0,0,0,0,0
"Trà sữa Khoai 1 23,000",0.08333333333333333,0.4911816578483245,1.25,0.032627865961199286,0.040784832451499116,0,0,0,0,0,0
môn-M,0.08333333333333333,0.5273368606701939,0.2916666666666667,0.019400352733686062,0.005658436213991771,0,0,0,0,0,0
|->Trân châu 1 5.000,0.125,0.562610229276896,1.2083333333333333,0.02821869488536155,0.03409758965314521,0,0,0,0,0,0
đen,0.08333333333333333,0.5934744268077602,0.16666666666666666,0.02292768959435626,0.0038212815990593773,0,0,0,0,0,0
|->Thạch rau 1 5.000,0.125,0.6313932980599647,1.2083333333333333,0.0291005291005291,0.035163139329806,0,0,0,0,0,0
câu,0.08333333333333333,0.6622574955908289,0.16666666666666666,0.023809523809523808,0.003968253968253968,0,0,0,0,0,0
"Tra xanh tao-L 1 28,000",0.08333333333333333,0.699294532627866,1.25,0.0308641975308642,0.03858024691358025,0,0,0,0,0,0
Trà dưa lưới-L 1 28000,0.041666666666666664,0.7433862433862434,1.2916666666666667,0.037037037037037035,0.047839506172839504,0,0,0,0,0,0
"89,000",1.0,0.8042328042328042,0.2916666666666667,0.02998236331569665,0.008744855967078191,0,0,0,0,0,0
"T.CONG 89,000",0.041666666666666664,0.8439153439153442,1.25,0.03968253968253968,0.0496031746031746,0,0,0,0,0,0
"TIEN MAT 89,000",0.04166666666666666,0.8809523809523809,1.25,0.04585537918871252,0.05731922398589065,0,0,0,0,0,0
Tám mươi chín ngàn đẳng. /.,0.041666666666666664,0.9206349206349206,1.0833333333333333,0.04497354497354497,0.04872134038800705,0,0,0,0,0,0
XIN CAM ON - HEN GAP Lar,0.04166666666666666,0.9876543209876544,1.25,0.04497354497354497,0.05621693121693122,0,0,0,0,0,0
BILL HOA DO'N KHO 8CM,0.2307692307692308,0.012227074235807859,1.1538461538461535,0.032314410480349345,0.03728585824655694,0,0,0,0,0,0
MR.BOOM,0.5769230769230769,0.050655021834061134,0.4230769230769231,0.03406113537117904,0.014410480349344978,0,0,0,0,0,0
Đ/C: KĐT Sinh Thái Cao Cáp,0.3461538461538461,0.07598253275109171,0.7692307692307693,0.036681222707423584,0.0282163251595566,0,0,0,0,0,0
Đan Phượng - Hà Nội -,0.5,0.1039301310043668,0.5769230769230769,0.0314410480349345,0.01813906617400067,0,0,0,0,0,0
09144622222 -,0.5769230769230769,0.1301310043668122,0.4230769230769231,0.027074235807860263,0.011454484380248571,0,0,0,0,0,0
HÓA ĐƠN THANH TOÁN,0.38461538461538464,0.16069868995633188,0.7692307692307693,0.03406113537117904,0.026200873362445413,0,0,0,0,0,0
HĐ: 0003,0.2692307692307692,0.20087336244541484,0.38461538461538464,0.022707423580786028,0.008733624454148471,0,0,0,0,0,0
Ngày: 20/04/2018 Giờ: 16:05:09,0.2692307692307692,0.22358078602620088,1.0,0.028820960698689963,0.028820960698689963,0,0,0,0,0,0
BANS 12,0.2692307692307692,0.2445414847161572,1.0384615384615383,0.03580786026200873,0.03718508565670138,0,0,0,0,0,0
TÊNHÀNSG SL ĐGIÁ T.TIÊN,0.3076923076923077,0.2838427947598253,0.9230769230769232,0.025327510917030567,0.02337924084648976,0,0,0,0,0,0
Thúc ăn,0.2692307692307692,0.314410480349345,0.2307692307692308,0.019213973799126642,0.0044339939536446075,0,0,0,0,0,0
"2. Cảnh gà chiên 1 34,000 34,000",0.2307692307692308,0.3432314410480349,1.0384615384615383,0.028820960698689963,0.029929459187101107,0,0,0,0,0,0
giòn cav -,0.2307692307692308,0.3641921397379913,0.2307692307692308,0.017467248908296942,0.004030903594222372,0,0,0,0,0,0
"18. Xúc xÍehchiên 1 15,000 15,000",0.2307692307692308,0.3868995633187773,1.0384615384615383,0.029694323144104806,0.030836412495801144,0,0,0,0,0,0
"18.Khoaitiylắ€c 1 17.000 17,000",0.2307692307692308,0.41746724890829695,1.0384615384615383,0.028820960698689963,0.029929459187101107,0,0,0,0,0,0
"Comboi 1 79/000 79,000",0.2307692307692308,0.4480349344978166,1.0384615384615383,0.02794759825327511,0.029022505878401075,0,0,0,0,0,0
]|->Đùi gà giòn cay,0.2307692307692308,0.4777292576419214,0.4230769230769231,0.02096069868995633,0.008867987907289217,0,0,0,0,0,0
uv,1.1923076923076923,0.4899563318777293,0.07692307692307693,0.019213973799126642,0.001477997984548203,0,0,0,0,0,0
|->Cánh gà giòn,0.2307692307692308,0.5074235807860262,0.38461538461538464,0.02096069868995633,0.008061807188444743,0,0,0,0,0,0
cay,0.19230769230769232,0.5275109170305677,0.19230769230769232,0.0148471615720524,0.0028552233792408467,0,0,0,0,0,0
|->Khoai tây chiên,0.2307692307692308,0.5528384279475983,0.4230769230769231,0.016593886462882096,0.007020490426603964,0,0,0,0,0,0
l->Cocacola,0.2307692307692308,0.5816593886462882,0.2692307692307692,0.01572052401746725,0.00423244877393349,0,0,0,0,0,0
"Combo2 1 75,000 75,000",0.19230769230769232,0.6096069868995633,1.0384615384615383,0.024454148471615717,0.02539469264360094,0,0,0,0,0,0
|->Gà quay gidy,0.2307692307692308,0.640174672489083,0.3461538461538461,0.02096069868995633,0.007255626469600269,0,0,0,0,0,0
bac,0.19230769230769232,0.6593886462882096,0.15384615384615385,0.0148471615720524,0.002284178703392677,0,0,0,0,0,0
I->Khoail tây chiên.,0.2307692307692308,0.6812227074235808,0.38461538461538464,0.017467248908296942,0.006718172657037286,0,0,0,0,0,0
I->Cocacola,0.2307692307692308,0.7126637554585152,0.2692307692307692,0.01572052401746725,0.00423244877393349,0,0,0,0,0,0
"220,000",1.0,0.748471615720524,0.2307692307692308,0.020087336244541485,0.0046355391333557285,0,0,0,0,0,0
"T.CONG 12 220,000",0.19230769230769232,0.7807860262008733,1.0384615384615383,0.026200873362445413,0.02720859926100101,0,0,0,0,0,0
"GIAM % HB (-5%) -11,000",0.19230769230769232,0.8052401746724891,1.0384615384615383,0.027074235807860263,0.028115552569701042,0,0,0,0,0,0
"Tiên mặt 209,000",0.19230769230769232,0.8331877729257642,1.0384615384615383,0.036681222707423584,0.03809203896540141,0,0,0,0,0,0
"Khách đưa 800,00",0.19230769230769232,0.8890829694323145,1.0,0.023580786026200874,0.023580786026200874,0,0,0,0,0,0
"Trả lại 291,000",0.19230769230769232,0.9152838427947598,1.0,0.028820960698689963,0.028820960698689963,0,0,0,0,0,0
CÀM ƠN QUY KHÁCH,0.38461538461538464,0.9641921397379912,0.6153846153846154,0.021834061135371167,0.013436345314074572,0,0,0,0,0,0
HEN GAP LAI!,0.5,0.9912663755458516,0.38461538461538464,0.02096069868995633,0.008061807188444743,0,0,0,0,0,0
E'EDEEEEE:,0.4615384615384616,0.14543630892678033,0.5769230769230769,0.036108324974924784,0.020831725947071986,0,0,0,0,0,0
a pees ee Be oe PCa,0.38461538461538464,0.1855566700100301,0.7307692307692307,0.018054162487462392,0.01319342643314559,0,0,0,0,0,0
faffE- pnH't7 1n hñnñ.,0.5,0.2106318956870612,0.5,0.020060180541624874,0.010030090270812435,0,0,0,0,0,0
ORDO THANE TOM:,0.38461538461538464,0.2657973921765296,0.7307692307692307,0.028084252758274825,0.020523107784893142,0,0,0,0,0,0
UD,0.6538461538461539,0.3049147442326981,0.2307692307692308,0.02106318956870612,0.004860736054316797,0,0,0,0,0,0
"Ss F7, ĐC0:",0.2307692307692308,0.3309929789368105,0.4230769230769231,0.0230692076228686,0.009760049378905948,0,0,0,0,0,0
ay 51v: Gia 10212.,0.2692307692307692,0.34904714142427284,0.9615384615384616,0.027081243731193583,0.026039657433839986,0,0,0,0,0,0
RAR,0.2307692307692308,0.3721163490471414,0.19230769230769232,0.0230692076228686,0.004436386081320885,0,0,0,0,0,0
Ped Haat - silo ke OT 2,0.2692307692307692,0.4092276830491474,0.9615384615384616,0.0230692076228686,0.02218193040660443,0,0,0,0,0,0
(EErE rrerl' TG) THUDU' 1ELUN,0.19230769230769232,0.4423269809428285,1.1153846153846154,0.026078234704112337,0.029087261785356068,0,0,0,0,0,0
,0.19230769230769232,0.4744232698094283,1.1153846153846154,0.030090270812437318,0.03356222513694932,0,0,0,0,0,0
""".ncỔ 25) zZUUU d4:",0.19230769230769232,0.5125376128385155,1.1153846153846154,0.024072216649949848,0.02684978010955945,0,0,0,0,0,0
"ZFamawisncoan. 2D. 280G7- 20,006",0.19230769230769232,0.5506519558676028,1.1153846153846154,0.026078234704112337,0.029087261785356068,0,0,0,0,0,0
HA.,0.19230769230769232,0.5747241725175527,0.19230769230769232,0.018054162487462392,0.003471954324511997,0,0,0,0,0,0
"(ung XcBbmaoel, 2Ð 31721 Si ties",0.19230769230769232,0.5997993981945837,1.1153846153846154,0.027081243731193583,0.030206002623254374,0,0,0,0,0,0
Mocha ‹Jc<Eitnidl TU: eo  23LL5Í,0.15384615384615385,0.6369107321965898,1.1538461538461535,0.026078234704112337,0.030090270812437318,0,0,0,0,0,0
ankgManm 1713 32005: 3200.,0.15384615384615385,0.6730190571715146,1.1538461538461535,0.027081243731193583,0.031247588920607982,0,0,0,0,0,0
-CRfEUceiriglce 20 30000 52001:,0.15384615384615385,0.7091273821464393,1.1538461538461535,0.030090270812437318,0.03471954324511998,0,0,0,0,0,0
“Bend >,0.15384615384615385,0.7311935807422267,0.2307692307692308,0.022066198595787363,0.005092199675950929,0,0,0,0,0,0
JEnpimiecrin. AND! zãnan 25007,0.1153846153846154,0.7612838515546639,1.1923076923076923,0.03309929789368105,0.0394645474886197,0,0,0,0,0,0
min. 40  2ãponu Sim,0.1153846153846154,0.8034102306920762,1.1923076923076923,0.029087261785356068,0.03468096597484762,0,0,0,0,0,0
ever depabecinas Oo aS op 350i,0.1153846153846154,0.8445336008024072,1.1923076923076923,0.031093279839518564,0.03707275673173367,0,0,0,0,0,0
":EBDNG : JJ5IO 44,000",0.1153846153846154,0.8896690070210632,1.2307692307692308,0.029087261785356068,0.035799706812745934,0,0,0,0,0,0
TIEN MAT 404:000:,0.1153846153846154,0.9247743229689068,1.2307692307692308,0.04012036108324975,0.04937890594861508,0,0,0,0,0,0
‘Ban tania boningan dong.,0.1153846153846154,0.9709127382146441,0.8846153846153846,0.036108324974924784,0.031941979785510374,0,0,0,0,0,0
"'§OTIENINHABHIBỨA —“ $00,000:",0.1153846153846154,1.004012036108325,1.2307692307692308,0.0320962888665998,0.03950312475889206,0,0,0,0,0,0
"“SỞ 'TIÊN THÔI LAI 86,000",0.07692307692307693,1.0471414242728183,1.2692307692307692,0.03811434302908726,0.04837589692153383,0,0,0,0,0,0
XIN GÀM 'ØN- HEN BÀP. LAIL,0.3076923076923077,1.111334002006018,0.9615384615384616,0.03410230692076228,0.0327906797315022,0,0,0,0,0,0
2.0,1.0,0.03911342894393742,0.35294117647058826,0.03650586701434159,0.01288442365212056,0,0,0,0,0,0
\zieen,0.9411764705882352,0.14732724902216424,0.7647058823529411,0.07431551499348109,0.05682951146560319,0,0,0,0,0,0
hing Gi Ton Theat,1.0,0.2151238591916558,0.4117647058823529,0.020860495436766626,0.008589615768080374,0,0,0,0,0,0
AZTEEN,0.9411764705882352,0.2607561929595828,0.4117647058823529,0.0273794002607562,0.011273870695605492,0,0,0,0,0,0
‘Tran Hung Bao - TT.Nam Sách - T.Hai Dương.,0.5882352941176471,0.29335071707953064,1.1764705882352942,0.020860495436766626,0.024541759337372498,0,0,0,0,0,0
Hotline: 0127.883.6789,0.8235294117647058,0.3259452411994785,0.7058823529411765,0.022164276401564542,0.01564537157757497,0,0,0,0,0,0
HA ĐƠN THANH TOÁN,0.7058823529411765,0.36766623207301175,0.8823529411764706,0.02346805736636245,0.020707109440908044,0,0,0,0,0,0
Ngày: 26/01⁄2018 Giờ: 114019,0.5294117647058824,0.4106910039113429,1.2352941176470589,0.024771838331160364,0.030600506173786325,0,0,0,0,0,0
BAN #,1.4705882352941178,0.4367666232073012,0.29411764705882354,0.02607561929595828,0.007669299792928907,0,0,0,0,0,0
Khách hàng:,0.5294117647058824,0.4654498044328553,0.4117647058823529,0.02346805736636245,0.00966331773909042,0,0,0,0,0,0
TÊN HÀNG. SL ĐGIÁ T.TIEN,0.5882352941176471,0.5032594524119948,1.1764705882352942,0.022164276401564542,0.02607561929595828,0,0,0,0,0,0
"Trả sữa trà xanh. 1 19,000 19,000",0.5294117647058824,0.5384615384615384,1.2352941176470589,0.02607561929595828,0.0322110591303014,0,0,0,0,0,0
"|>Puddlngtiủng 1 5,000 5,000",0.5882352941176471,0.576271186440678,1.1764705882352942,0.022164276401564542,0.02607561929595828,0,0,0,0,0,0
"|->Thạchtráicây 1 5000 £5,000",0.5294117647058824,0.6101694915254238,1.2352941176470589,0.022164276401564542,0.0273794002607562,0,0,0,0,0,0
"Trà sữa khoaimôn 1 19,000 19,000",0.5294117647058824,0.6427640156453716,1.2352941176470589,0.0273794002607562,0.03382161208681647,0,0,0,0,0,0
"|->Thachtréicay 1 5,000  S,000",0.5882352941176471,0.681877444589309,1.1764705882352942,0.020860495436766626,0.024541759337372498,0,0,0,0,0,0
"|->Thạch 2Q + 6000 5,000",0.5294117647058824,0.7131681877444589,1.2352941176470589,0.024771838331160364,0.030600506173786325,0,0,0,0,0,0
"T.GỘNG 6 58,000",0.5294117647058824,0.7483702737940026,1.2352941176470589,0.029986962190352018,0.03704271799984661,0,0,0,0,0,0
"Tiên mặt 58,000",0.5294117647058824,0.7809647979139505,1.2352941176470589,0.03780964797913952,0.046706035738937036,0,0,0,0,0,0
"Khách đưa 100,000.",0.5294117647058824,0.8448500651890483,1.2352941176470589,0.028683181225554105,0.035432165043331534,0,0,0,0,0,0
"Trả lại 42,000",0.5294117647058824,0.8774445893089959,1.2352941176470589,0.03259452411994785,0.04026382391287677,0,0,0,0,0,0
XIN CẢM ƠN - HEN GAP LAI!,0.6470588235294118,0.938722294654498,1.0,0.03129074315514994,0.03129074315514994,0,0,0,0,0,0
Pass wifi: 88888888,0.8235294117647058,0.9739243807040416,0.6470588235294118,0.024771838331160364,0.016028836567221413,0,0,0,0,0,0
** BAN SAO HOA BON ****,0.8235294117647058,1.013037809647979,0.7058823529411765,0.02607561929595828,0.01840631950302937,0,0,0,0,0,0
CAFE BIEN GO,0.3666666666666665,0.15491452991452992,0.6666666666666666,0.0438034188034188,0.0292022792022792,0,0,0,0,0,0
38 Xuân Thủy - Phưởng Thảo Điển - Quận 2,0.2,0.19764957264957264,0.9666666666666668,0.036324786324786335,0.03511396011396011,0,0,0,0,0,0
